date,time,temp,humid,windspd
27/10/2014,22,32.50,42.00,11.10
27/10/2014,23,32.50,42.00,12.05
27/10/2014,24,30.33,47.33,8.07
28/10/2014,1,31.50,53.50,12.95
28/10/2014,2,31.00,55.00,12.05
28/10/2014,3,30.67,53.67,9.90
28/10/2014,4,30.00,58.00,8.35
28/10/2014,5,30.00,58.00,3.70
28/10/2014,6,29.00,59.00,1.87
28/10/2014,7,29.50,56.50,0.00
28/10/2014,8,30.00,58.00,2.80
28/10/2014,9,31.33,49.33,1.87
28/10/2014,10,33.00,40.00,4.65
28/10/2014,11,36.00,27.50,5.60
28/10/2014,12,35.00,43.67,14.83
28/10/2014,13,35.00,49.00,20.35
28/10/2014,14,33.50,57.50,23.15
28/10/2014,15,34.00,54.00,14.20
28/10/2014,16,33.50,61.00,16.65
28/10/2014,17,33.00,57.00,18.55
28/10/2014,18,33.00,52.67,17.90
28/10/2014,19,33.00,53.50,14.85
28/10/2014,20,32.50,55.00,12.95
28/10/2014,21,31.00,59.67,10.50
28/10/2014,22,31.00,66.00,11.10
28/10/2014,23,30.50,72.00,6.50
28/10/2014,24,30.00,73.00,2.80
29/10/2014,1,31.00,75.00,13.90
29/10/2014,2,30.50,77.00,14.80
29/10/2014,3,30.33,73.00,11.13
29/10/2014,4,30.00,74.00,9.25
29/10/2014,5,30.00,79.00,12.05
29/10/2014,6,30.00,71.33,13.60
29/10/2014,7,30.00,74.00,12.95
29/10/2014,8,31.00,72.50,13.90
29/10/2014,9,31.67,68.33,12.97
29/10/2014,10,32.00,68.00,18.50
29/10/2014,11,32.00,70.00,21.30
29/10/2014,12,33.33,60.00,17.90
29/10/2014,13,33.50,61.00,18.50
29/10/2014,14,33.00,64.50,19.45
29/10/2014,15,33.33,61.33,18.50
29/10/2014,16,33.00,64.50,14.85
29/10/2014,17,33.00,64.50,13.90
29/10/2014,18,32.67,63.00,17.27
29/10/2014,19,32.00,66.00,20.40
29/10/2014,20,31.00,75.00,18.50
29/10/2014,21,31.00,71.33,14.20
29/10/2014,22,31.00,75.00,17.60
29/10/2014,23,31.00,72.50,17.60
29/10/2014,24,31.00,72.67,13.57
30/10/2014,1,27.00,86.50,16.70
30/10/2014,2,27.00,89.00,16.65
30/10/2014,3,27.00,87.00,9.27
30/10/2014,4,27.00,89.00,6.50
30/10/2014,5,27.00,89.00,7.40
30/10/2014,6,26.00,92.00,6.80
30/10/2014,7,26.00,94.00,6.50
30/10/2014,8,26.00,91.50,9.30
30/10/2014,9,27.00,88.33,10.50
30/10/2014,10,27.00,89.00,13.90
30/10/2014,11,27.50,91.50,17.60
30/10/2014,12,28.67,83.33,14.20
30/10/2014,13,28.50,86.50,16.65
30/10/2014,14,30.50,77.00,22.25
30/10/2014,15,30.67,76.67,16.67
30/10/2014,16,29.50,86.50,15.75
30/10/2014,17,27.50,91.50,14.80
30/10/2014,18,27.00,90.33,12.97
30/10/2014,19,26.50,94.00,13.90
30/10/2014,20,26.50,94.00,16.70
30/10/2014,21,26.00,94.67,14.23
30/10/2014,22,25.50,94.00,16.65
30/10/2014,23,25.00,94.00,6.50
30/10/2014,24,25.33,93.00,6.80
31/10/2014,1,-9972.00,89.00,18.50
31/10/2014,2,-9999.0,0.0,0.0
31/10/2014,3,-4972.00,85.50,11.10
31/10/2014,4,27.00,91.50,15.75
31/10/2014,5,27.00,89.00,14.85
31/10/2014,6,27.00,88.00,14.20
31/10/2014,7,28.00,84.00,19.45
31/10/2014,8,28.00,84.00,14.80
31/10/2014,9,27.33,90.67,9.27
31/10/2014,10,27.00,94.00,13.90
31/10/2014,11,27.00,94.00,17.60
31/10/2014,12,26.00,92.67,9.27
31/10/2014,13,26.00,94.00,6.50
31/10/2014,14,26.00,94.00,8.35
31/10/2014,15,25.67,96.67,5.57
31/10/2014,16,26.00,91.50,12.05
31/10/2014,17,26.50,91.50,11.10
31/10/2014,18,26.00,94.33,15.43
31/10/2014,19,25.50,97.00,14.85
31/10/2014,20,26.00,94.00,18.50
31/10/2014,21,26.67,89.33,12.33
31/10/2014,22,26.00,94.00,18.50
31/10/2014,23,26.50,94.00,18.50
31/10/2014,24,26.33,91.33,15.43
1/11/2014,1,27.50,81.50,9.30
1/11/2014,2,27.00,84.00,11.10
1/11/2014,3,27.00,81.50,6.50
1/11/2014,4,27.00,84.00,11.15
1/11/2014,5,27.00,84.00,9.30
1/11/2014,6,26.33,81.00,1.87
1/11/2014,7,27.00,74.00,2.80
1/11/2014,8,26.50,76.00,3.70
1/11/2014,9,27.33,71.33,4.33
1/11/2014,10,29.50,60.50,2.80
1/11/2014,11,31.00,38.00,0.00
1/11/2014,12,30.67,46.33,11.73
1/11/2014,13,31.00,49.00,15.75
1/11/2014,14,31.50,49.00,16.70
1/11/2014,15,32.00,40.33,19.13
1/11/2014,16,32.00,46.00,22.20
1/11/2014,17,0.0,0.0,0.0
1/11/2014,18,0.0,0.0,0.0
1/11/2014,19,0.0,0.0,0.0
1/11/2014,20,0.0,0.0,0.0
1/11/2014,21,0.0,0.0,0.0
1/11/2014,22,0.0,0.0,0.0
1/11/2014,23,0.0,0.0,0.0
1/11/2014,24,0.0,0.0,0.0
2/11/2014,1,27.50,81.50,9.30
2/11/2014,2,27.00,84.00,11.10
2/11/2014,3,27.00,81.50,6.50
2/11/2014,4,27.00,84.00,11.15
2/11/2014,5,27.00,84.00,9.30
2/11/2014,6,26.33,81.00,1.87
2/11/2014,7,27.00,74.00,2.80
2/11/2014,8,26.50,76.00,3.70
2/11/2014,9,27.33,71.33,4.33
2/11/2014,10,29.50,60.50,2.80
2/11/2014,11,31.00,38.00,0.00
2/11/2014,12,30.67,46.33,11.73
2/11/2014,13,31.00,49.00,15.75
2/11/2014,14,31.50,49.00,16.70
2/11/2014,15,32.00,40.33,19.13
2/11/2014,16,32.00,46.00,22.20
2/11/2014,17,0.0,0.0,0.0
2/11/2014,18,0.0,0.0,0.0
2/11/2014,19,0.0,0.0,0.0
2/11/2014,20,0.0,0.0,0.0
2/11/2014,21,0.0,0.0,0.0
2/11/2014,22,0.0,0.0,0.0
2/11/2014,23,0.0,0.0,0.0
2/11/2014,24,0.0,0.0,0.0
3/11/2014,1,27.50,81.50,9.30
3/11/2014,2,27.00,84.00,11.10
3/11/2014,3,27.00,81.50,6.50
3/11/2014,4,27.00,84.00,11.15
3/11/2014,5,27.00,84.00,9.30
3/11/2014,6,26.33,81.00,1.87
3/11/2014,7,27.00,74.00,2.80
3/11/2014,8,26.50,76.00,3.70
3/11/2014,9,27.33,71.33,4.33
3/11/2014,10,29.50,60.50,2.80
3/11/2014,11,31.00,38.00,0.00
3/11/2014,12,30.67,46.33,11.73
3/11/2014,13,31.00,49.00,15.75
3/11/2014,14,31.50,49.00,16.70
3/11/2014,15,32.00,40.33,19.13
3/11/2014,16,32.00,46.00,22.20
3/11/2014,17,0.0,0.0,0.0
3/11/2014,18,0.0,0.0,0.0
3/11/2014,19,0.0,0.0,0.0
3/11/2014,20,0.0,0.0,0.0
3/11/2014,21,0.0,0.0,0.0
3/11/2014,22,0.0,0.0,0.0
3/11/2014,23,0.0,0.0,0.0
3/11/2014,24,0.0,0.0,0.0
4/11/2014,1,27.50,81.50,9.30
4/11/2014,2,27.00,84.00,11.10
4/11/2014,3,27.00,81.50,6.50
4/11/2014,4,27.00,84.00,11.15
4/11/2014,5,27.00,84.00,9.30
4/11/2014,6,26.33,81.00,1.87
4/11/2014,7,27.00,74.00,2.80
4/11/2014,8,26.50,76.00,3.70
4/11/2014,9,27.33,71.33,4.33
4/11/2014,10,29.50,60.50,2.80
4/11/2014,11,31.00,38.00,0.00
4/11/2014,12,30.67,46.33,11.73
4/11/2014,13,31.00,49.00,15.75
4/11/2014,14,31.50,49.00,16.70
4/11/2014,15,32.00,40.33,19.13
4/11/2014,16,32.00,46.00,22.20
4/11/2014,17,0.0,0.0,0.0
4/11/2014,18,0.0,0.0,0.0
4/11/2014,19,0.0,0.0,0.0
4/11/2014,20,0.0,0.0,0.0
4/11/2014,21,0.0,0.0,0.0
4/11/2014,22,0.0,0.0,0.0
4/11/2014,23,0.0,0.0,0.0
4/11/2014,24,0.0,0.0,0.0
5/11/2014,1,27.50,81.50,9.30
5/11/2014,2,27.00,84.00,11.10
5/11/2014,3,27.00,81.50,6.50
5/11/2014,4,27.00,84.00,11.15
5/11/2014,5,27.00,84.00,9.30
5/11/2014,6,26.33,81.00,1.87
5/11/2014,7,27.00,74.00,2.80
5/11/2014,8,26.50,76.00,3.70
5/11/2014,9,27.33,71.33,4.33
5/11/2014,10,29.50,60.50,2.80
5/11/2014,11,31.00,38.00,0.00
5/11/2014,12,30.67,46.33,11.73
5/11/2014,13,31.00,49.00,15.75
5/11/2014,14,31.50,49.00,16.70
5/11/2014,15,32.00,40.33,19.13
5/11/2014,16,32.00,46.00,22.20
5/11/2014,17,0.0,0.0,0.0
5/11/2014,18,0.0,0.0,0.0
5/11/2014,19,0.0,0.0,0.0
5/11/2014,20,0.0,0.0,0.0
5/11/2014,21,0.0,0.0,0.0
5/11/2014,22,0.0,0.0,0.0
5/11/2014,23,0.0,0.0,0.0
5/11/2014,24,0.0,0.0,0.0
6/11/2014,1,27.50,81.50,9.30
6/11/2014,2,27.00,84.00,11.10
6/11/2014,3,27.00,81.50,6.50
6/11/2014,4,27.00,84.00,11.15
6/11/2014,5,27.00,84.00,9.30
6/11/2014,6,26.33,81.00,1.87
6/11/2014,7,27.00,74.00,2.80
6/11/2014,8,26.50,76.00,3.70
6/11/2014,9,27.33,71.33,4.33
6/11/2014,10,29.50,60.50,2.80
6/11/2014,11,31.00,38.00,0.00
6/11/2014,12,30.67,46.33,11.73
6/11/2014,13,31.00,49.00,15.75
6/11/2014,14,31.50,49.00,16.70
6/11/2014,15,32.00,40.33,19.13
6/11/2014,16,32.00,46.00,22.20
6/11/2014,17,0.0,0.0,0.0
6/11/2014,18,0.0,0.0,0.0
6/11/2014,19,0.0,0.0,0.0
6/11/2014,20,0.0,0.0,0.0
6/11/2014,21,0.0,0.0,0.0
6/11/2014,22,0.0,0.0,0.0
6/11/2014,23,0.0,0.0,0.0
6/11/2014,24,0.0,0.0,0.0
7/11/2014,1,27.50,81.50,9.30
7/11/2014,2,27.00,84.00,11.10
7/11/2014,3,27.00,81.50,6.50
7/11/2014,4,27.00,84.00,11.15
7/11/2014,5,27.00,84.00,9.30
7/11/2014,6,26.33,81.00,1.87
7/11/2014,7,27.00,74.00,2.80
7/11/2014,8,26.50,76.00,3.70
7/11/2014,9,27.33,71.33,4.33
7/11/2014,10,29.50,60.50,2.80
7/11/2014,11,31.00,38.00,0.00
7/11/2014,12,30.67,46.33,11.73
7/11/2014,13,31.00,49.00,15.75
7/11/2014,14,31.50,49.00,16.70
7/11/2014,15,32.00,40.33,19.13
7/11/2014,16,32.00,46.00,22.20
7/11/2014,17,0.0,0.0,0.0
7/11/2014,18,0.0,0.0,0.0
7/11/2014,19,0.0,0.0,0.0
7/11/2014,20,0.0,0.0,0.0
7/11/2014,21,0.0,0.0,0.0
7/11/2014,22,0.0,0.0,0.0
7/11/2014,23,0.0,0.0,0.0
7/11/2014,24,0.0,0.0,0.0
8/11/2014,1,27.50,81.50,9.30
8/11/2014,2,27.00,84.00,11.10
8/11/2014,3,27.00,81.50,6.50
8/11/2014,4,27.00,84.00,11.15
8/11/2014,5,27.00,84.00,9.30
8/11/2014,6,26.33,81.00,1.87
8/11/2014,7,27.00,74.00,2.80
8/11/2014,8,26.50,76.00,3.70
8/11/2014,9,27.33,71.33,4.33
8/11/2014,10,29.50,60.50,2.80
8/11/2014,11,31.00,38.00,0.00
8/11/2014,12,30.67,46.33,11.73
8/11/2014,13,31.00,49.00,15.75
8/11/2014,14,31.50,49.00,16.70
8/11/2014,15,32.00,40.33,19.13
8/11/2014,16,32.00,46.00,22.20
8/11/2014,17,0.0,0.0,0.0
8/11/2014,18,0.0,0.0,0.0
8/11/2014,19,0.0,0.0,0.0
8/11/2014,20,0.0,0.0,0.0
8/11/2014,21,0.0,0.0,0.0
8/11/2014,22,0.0,0.0,0.0
8/11/2014,23,0.0,0.0,0.0
8/11/2014,24,0.0,0.0,0.0
9/11/2014,1,27.50,81.50,9.30
9/11/2014,2,27.00,84.00,11.10
9/11/2014,3,27.00,81.50,6.50
9/11/2014,4,27.00,84.00,11.15
9/11/2014,5,27.00,84.00,9.30
9/11/2014,6,26.33,81.00,1.87
9/11/2014,7,27.00,74.00,2.80
9/11/2014,8,26.50,76.00,3.70
9/11/2014,9,27.33,71.33,4.33
9/11/2014,10,29.50,60.50,2.80
9/11/2014,11,31.00,38.00,0.00
9/11/2014,12,30.67,46.33,11.73
9/11/2014,13,31.00,49.00,15.75
9/11/2014,14,31.50,49.00,16.70
9/11/2014,15,32.00,40.33,19.13
9/11/2014,16,32.00,46.00,22.20
9/11/2014,17,0.0,0.0,0.0
9/11/2014,18,0.0,0.0,0.0
9/11/2014,19,0.0,0.0,0.0
9/11/2014,20,0.0,0.0,0.0
9/11/2014,21,0.0,0.0,0.0
9/11/2014,22,0.0,0.0,0.0
9/11/2014,23,0.0,0.0,0.0
9/11/2014,24,0.0,0.0,0.0
10/11/2014,1,28.00,79.00,5.60
10/11/2014,2,28.00,79.00,5.60
10/11/2014,3,27.33,81.67,1.87
10/11/2014,4,27.50,86.50,5.60
10/11/2014,5,27.00,84.00,5.60
10/11/2014,6,27.00,90.00,4.33
10/11/2014,7,28.00,84.00,7.40
10/11/2014,8,28.00,84.00,2.80
10/11/2014,9,-4970.50,76.50,0.00
10/11/2014,10,31.00,66.00,7.40
10/11/2014,11,32.00,62.50,9.30
10/11/2014,12,32.67,59.33,4.33
10/11/2014,13,33.00,66.00,16.70
10/11/2014,14,33.00,66.00,16.70
10/11/2014,15,33.00,65.33,16.03
10/11/2014,16,33.00,67.00,19.45
10/11/2014,17,33.00,71.00,17.60
10/11/2014,18,32.00,70.00,12.97
10/11/2014,19,31.00,79.00,11.10
10/11/2014,20,31.00,81.50,10.20
10/11/2014,21,29.00,68.33,6.20
10/11/2014,22,30.00,66.00,11.15
10/11/2014,23,30.00,64.00,5.60
10/11/2014,24,29.00,71.33,4.33
11/11/2014,1,29.00,68.00,8.35
11/11/2014,2,28.50,70.00,2.80
11/11/2014,3,27.33,72.00,6.20
11/11/2014,4,27.00,84.00,8.35
11/11/2014,5,27.00,76.50,6.50
11/11/2014,6,26.00,75.00,3.70
11/11/2014,7,27.00,70.00,8.35
11/11/2014,8,0.0,0.0,0.0
11/11/2014,9,28.33,66.33,6.80
11/11/2014,10,30.50,60.00,12.05
11/11/2014,11,32.50,53.50,12.95
11/11/2014,12,33.50,44.50,8.35
11/11/2014,13,34.00,49.00,12.95
11/11/2014,14,33.50,52.00,17.60
11/11/2014,15,33.67,47.67,13.60
11/11/2014,16,33.00,55.00,12.95
11/11/2014,17,31.50,64.00,13.90
11/11/2014,18,30.67,64.67,9.90
11/11/2014,19,30.00,70.00,11.10
11/11/2014,20,30.00,70.00,9.30
11/11/2014,21,29.67,69.67,4.33
11/11/2014,22,29.50,72.00,6.50
11/11/2014,23,30.00,70.00,2.80
11/11/2014,24,29.00,72.67,4.33
12/11/2014,1,27.00,79.00,0.00
12/11/2014,2,27.00,79.00,0.00
12/11/2014,3,27.00,79.00,2.80
12/11/2014,4,27.00,84.00,0.00
12/11/2014,5,26.00,83.00,1.85
12/11/2014,6,26.00,85.50,2.80
12/11/2014,7,26.00,86.00,5.60
12/11/2014,8,26.00,89.00,5.60
12/11/2014,9,25.50,91.50,0.00
12/11/2014,10,28.00,84.00,7.40
12/11/2014,11,29.00,74.00,7.40
12/11/2014,12,29.67,70.67,12.37
12/11/2014,13,30.00,72.00,17.60
12/11/2014,14,30.50,70.00,10.20
12/11/2014,15,30.67,63.00,14.80
12/11/2014,16,29.50,68.00,14.80
12/11/2014,17,29.00,72.00,13.90
12/11/2014,18,29.00,74.00,10.20
12/11/2014,19,28.00,84.00,11.10
12/11/2014,20,28.00,84.00,11.10
12/11/2014,21,27.67,82.00,4.97
12/11/2014,22,28.00,84.00,0.00
12/11/2014,23,28.00,84.00,5.60
12/11/2014,24,27.33,85.67,0.00
13/11/2014,1,22.50,51.50,7.40
13/11/2014,2,22.50,51.50,7.40
13/11/2014,3,20.67,59.33,2.47
13/11/2014,4,22.00,53.00,5.60
13/11/2014,5,21.00,60.00,0.00
13/11/2014,6,18.33,69.00,3.73
13/11/2014,7,21.00,56.00,4.65
13/11/2014,8,21.00,56.00,6.50
13/11/2014,9,19.00,64.00,4.65
13/11/2014,10,26.00,36.00,7.40
13/11/2014,11,27.50,34.50,9.30
13/11/2014,12,29.50,24.00,5.55
13/11/2014,13,30.00,23.00,5.60
13/11/2014,14,31.00,21.00,7.40
13/11/2014,15,29.33,29.00,16.03
13/11/2014,16,28.00,34.50,17.60
13/11/2014,17,28.00,36.00,17.60
13/11/2014,18,27.33,41.67,14.23
13/11/2014,19,26.50,54.00,12.05
13/11/2014,20,26.00,57.00,12.05
13/11/2014,21,24.67,53.00,9.30
13/11/2014,22,25.00,48.50,3.70
13/11/2014,23,25.00,37.50,0.00
13/11/2014,24,22.67,48.00,0.00
14/11/2014,1,24.00,73.00,0.00
14/11/2014,2,24.00,71.00,8.35
14/11/2014,3,22.67,77.00,4.33
14/11/2014,4,23.50,73.50,8.35
14/11/2014,5,23.00,78.00,1.85
14/11/2014,6,21.67,81.33,2.47
14/11/2014,7,23.00,78.00,1.85
14/11/2014,8,23.00,78.00,7.40
14/11/2014,9,21.00,80.00,4.65
14/11/2014,10,24.00,73.00,7.40
14/11/2014,11,27.00,54.00,9.30
14/11/2014,12,30.33,33.00,5.57
14/11/2014,13,31.50,33.50,11.10
14/11/2014,14,30.00,43.00,15.75
14/11/2014,15,31.00,32.50,12.05
14/11/2014,16,31.00,31.00,15.75
14/11/2014,17,31.00,31.00,13.90
14/11/2014,18,30.00,33.33,11.10
14/11/2014,19,28.50,41.00,11.15
14/11/2014,20,28.00,45.00,9.30
14/11/2014,21,26.33,46.67,4.33
14/11/2014,22,27.00,45.00,2.80
14/11/2014,23,26.00,51.00,0.00
14/11/2014,24,23.00,59.50,0.00
15/11/2014,1,26.00,83.00,10.20
15/11/2014,2,26.00,80.50,9.30
15/11/2014,3,25.67,80.00,1.87
15/11/2014,4,26.00,78.00,3.70
15/11/2014,5,25.50,80.50,2.80
15/11/2014,6,24.67,82.67,1.87
15/11/2014,7,25.00,83.00,0.00
15/11/2014,8,26.00,78.00,0.00
15/11/2014,9,26.33,73.00,2.47
15/11/2014,10,27.50,66.00,12.05
15/11/2014,11,28.00,66.00,13.00
15/11/2014,12,29.00,57.67,11.13
15/11/2014,13,28.50,62.00,15.75
15/11/2014,14,29.50,51.00,15.75
15/11/2014,15,29.33,55.67,17.30
15/11/2014,16,29.00,60.00,19.45
15/11/2014,17,28.50,62.00,16.65
15/11/2014,18,28.00,59.00,12.97
15/11/2014,19,27.00,65.00,13.90
15/11/2014,20,27.00,67.50,13.90
15/11/2014,21,26.33,66.00,9.90
15/11/2014,22,26.50,69.50,9.30
15/11/2014,23,26.00,71.50,10.20
15/11/2014,24,25.67,72.00,10.50
16/11/2014,1,29.00,72.00,3.70
16/11/2014,2,29.00,79.00,6.50
16/11/2014,3,28.33,77.00,4.33
16/11/2014,4,28.00,74.00,5.60
16/11/2014,5,28.00,79.00,3.70
16/11/2014,6,27.33,78.00,4.33
16/11/2014,7,28.00,74.00,6.50
16/11/2014,8,28.00,74.00,7.45
16/11/2014,9,29.00,68.00,5.60
16/11/2014,10,31.00,55.00,11.10
16/11/2014,11,31.00,52.00,9.30
16/11/2014,12,34.00,41.00,8.35
16/11/2014,13,33.00,55.00,16.70
16/11/2014,14,33.00,55.00,17.60
16/11/2014,15,34.33,47.67,16.70
16/11/2014,16,33.50,53.50,19.45
16/11/2014,17,33.00,52.00,22.20
16/11/2014,18,32.67,52.67,16.07
16/11/2014,19,32.50,57.00,22.20
16/11/2014,20,31.00,62.00,14.80
16/11/2014,21,30.67,64.67,1.87
16/11/2014,22,31.00,66.00,7.40
16/11/2014,23,31.00,66.00,5.60
16/11/2014,24,30.00,71.67,9.30
17/11/2014,1,31.00,79.00,11.10
17/11/2014,2,30.50,81.50,9.30
17/11/2014,3,30.00,80.67,5.57
17/11/2014,4,30.00,84.00,7.40
17/11/2014,5,30.00,84.00,10.20
17/11/2014,6,29.67,79.00,5.57
17/11/2014,7,30.00,79.00,9.30
17/11/2014,8,30.00,79.00,6.50
17/11/2014,9,31.00,71.67,4.33
17/11/2014,10,32.00,70.00,9.25
17/11/2014,11,33.00,66.00,13.00
17/11/2014,12,33.67,60.33,14.20
17/11/2014,13,33.50,64.50,20.35
17/11/2014,14,33.50,64.50,17.60
17/11/2014,15,33.50,62.50,18.50
17/11/2014,16,33.00,71.00,24.05
17/11/2014,17,32.50,70.50,13.00
17/11/2014,18,32.33,70.33,18.50
17/11/2014,19,31.50,77.00,18.50
17/11/2014,20,32.00,66.00,20.40
17/11/2014,21,31.00,65.50,8.35
17/11/2014,22,31.00,79.00,11.15
17/11/2014,23,31.00,77.00,11.10
17/11/2014,24,30.67,68.33,7.43
18/11/2014,1,26.00,91.50,16.70
18/11/2014,2,26.00,89.00,13.90
18/11/2014,3,25.50,91.00,14.80
18/11/2014,4,25.00,94.00,9.30
18/11/2014,5,25.00,94.00,11.10
18/11/2014,6,25.00,92.67,10.50
18/11/2014,7,25.50,91.50,10.20
18/11/2014,8,26.00,89.00,9.30
18/11/2014,9,26.00,92.00,10.50
18/11/2014,10,27.00,89.00,13.00
18/11/2014,11,27.00,89.00,14.80
18/11/2014,12,26.33,96.67,13.60
18/11/2014,13,27.00,100.00,18.50
18/11/2014,14,27.00,100.00,15.75
18/11/2014,15,27.00,86.00,18.50
18/11/2014,16,28.00,94.00,14.80
18/11/2014,17,26.50,97.00,13.90
18/11/2014,18,26.50,96.50,11.10
18/11/2014,19,0.0,0.0,0.0
18/11/2014,20,26.00,94.00,18.50
18/11/2014,21,26.00,88.00,11.10
18/11/2014,22,26.00,100.00,13.00
18/11/2014,23,26.00,100.00,24.10
18/11/2014,24,25.00,97.50,11.10
19/11/2014,1,29.00,84.00,18.50
19/11/2014,2,29.00,84.00,14.80
19/11/2014,3,29.00,80.00,18.53
19/11/2014,4,28.50,84.00,13.90
19/11/2014,5,29.00,81.50,17.60
19/11/2014,6,28.00,86.67,15.43
19/11/2014,7,29.00,84.00,22.20
19/11/2014,8,28.00,84.00,19.45
19/11/2014,9,29.00,80.00,15.43
19/11/2014,10,30.00,79.00,13.00
19/11/2014,11,30.00,76.50,18.50
19/11/2014,12,31.00,64.33,22.83
19/11/2014,13,31.00,75.00,22.20
19/11/2014,14,31.00,72.50,22.25
19/11/2014,15,31.00,69.33,18.50
19/11/2014,16,32.00,66.50,28.70
19/11/2014,17,30.00,79.00,27.75
19/11/2014,18,30.00,75.33,17.90
19/11/2014,19,30.00,74.00,25.95
19/11/2014,20,30.00,74.00,16.70
19/11/2014,21,29.33,75.00,14.80
19/11/2014,22,29.00,84.00,13.00
19/11/2014,23,29.00,81.50,18.50
19/11/2014,24,29.00,78.33,17.90
20/11/2014,1,28.50,81.50,7.45
20/11/2014,2,29.00,79.00,9.30
20/11/2014,3,28.67,78.33,5.57
20/11/2014,4,28.50,79.00,3.70
20/11/2014,5,28.00,84.00,3.70
20/11/2014,6,27.67,83.33,4.33
20/11/2014,7,27.50,86.50,6.50
20/11/2014,8,28.00,84.00,6.50
20/11/2014,9,29.00,76.67,4.33
20/11/2014,10,30.00,70.00,13.00
20/11/2014,11,30.00,74.00,13.90
20/11/2014,12,30.67,66.33,16.03
20/11/2014,13,31.00,68.00,15.75
20/11/2014,14,31.00,70.00,20.40
20/11/2014,15,31.33,65.33,19.73
20/11/2014,16,30.50,72.00,24.10
20/11/2014,17,30.00,66.00,18.50
20/11/2014,18,30.33,67.00,16.67
20/11/2014,19,30.00,72.00,18.55
20/11/2014,20,30.00,70.00,16.70
20/11/2014,21,29.00,70.67,12.37
20/11/2014,22,29.00,74.00,13.90
20/11/2014,23,29.00,74.00,17.60
20/11/2014,24,28.67,72.33,12.97
21/11/2014,1,28.00,84.00,13.00
21/11/2014,2,28.00,84.00,17.60
21/11/2014,3,28.00,83.00,11.13
21/11/2014,4,28.00,84.00,17.60
21/11/2014,5,28.00,84.00,16.70
21/11/2014,6,27.67,81.33,11.73
21/11/2014,7,28.00,84.00,18.50
21/11/2014,8,28.00,84.00,16.70
21/11/2014,9,28.00,85.50,6.50
21/11/2014,10,29.00,79.00,19.45
21/11/2014,11,29.50,81.50,23.15
21/11/2014,12,30.33,72.67,20.37
21/11/2014,13,30.00,74.00,25.90
21/11/2014,14,31.00,75.00,29.60
21/11/2014,15,31.00,75.00,24.05
21/11/2014,16,30.50,77.00,25.90
21/11/2014,17,30.00,76.50,25.00
21/11/2014,18,30.00,72.00,21.00
21/11/2014,19,29.00,84.00,14.80
21/11/2014,20,26.50,91.50,24.10
21/11/2014,21,26.67,90.00,4.97
21/11/2014,22,27.50,89.00,5.60
21/11/2014,23,28.00,89.00,12.05
21/11/2014,24,28.00,85.50,12.05
22/11/2014,1,31.00,68.00,0.00
22/11/2014,2,30.50,72.00,0.00
22/11/2014,3,29.00,74.33,3.73
22/11/2014,4,29.50,79.00,2.80
22/11/2014,5,29.00,76.50,2.80
22/11/2014,6,28.00,74.00,3.73
22/11/2014,7,29.00,70.00,6.50
22/11/2014,8,29.50,68.00,7.45
22/11/2014,9,29.67,65.67,4.97
22/11/2014,10,31.50,55.00,12.05
22/11/2014,11,33.00,46.00,11.10
22/11/2014,12,34.33,41.00,6.17
22/11/2014,13,35.00,47.00,12.05
22/11/2014,14,34.50,50.50,14.85
22/11/2014,15,35.33,43.67,11.10
22/11/2014,16,36.00,42.50,10.20
22/11/2014,17,35.00,49.00,9.30
22/11/2014,18,34.33,45.33,8.03
22/11/2014,19,34.00,49.00,11.10
22/11/2014,20,33.50,55.50,6.50
22/11/2014,21,32.00,63.00,0.00
22/11/2014,22,33.00,59.00,7.40
22/11/2014,23,32.00,66.00,2.80
22/11/2014,24,31.00,65.67,1.87
23/11/2014,1,26.00,78.00,16.70
23/11/2014,2,26.00,78.00,19.45
23/11/2014,3,25.00,83.67,11.10
23/11/2014,4,25.00,83.00,14.85
23/11/2014,5,25.00,83.00,13.00
23/11/2014,6,25.50,76.00,11.15
23/11/2014,7,26.00,78.00,13.00
23/11/2014,8,26.00,78.00,10.20
23/11/2014,9,27.00,73.67,4.33
23/11/2014,10,28.00,70.00,3.70
23/11/2014,11,29.50,64.00,6.50
23/11/2014,12,31.33,55.67,5.57
23/11/2014,13,30.50,66.00,15.75
23/11/2014,14,32.00,62.00,15.75
23/11/2014,15,32.00,59.00,11.10
23/11/2014,16,32.50,58.50,13.90
23/11/2014,17,32.00,59.00,9.30
23/11/2014,18,31.67,58.00,6.80
23/11/2014,19,31.00,62.00,11.15
23/11/2014,20,30.00,66.00,4.65
23/11/2014,21,29.33,67.00,4.97
23/11/2014,22,29.50,70.00,10.20
23/11/2014,23,28.00,74.00,12.95
23/11/2014,24,27.67,66.33,15.43
24/11/2014,1,22.00,46.00,10.20
24/11/2014,2,21.00,47.50,2.80
24/11/2014,3,19.33,49.67,5.57
24/11/2014,4,20.50,46.00,7.40
24/11/2014,5,19.50,47.50,2.80
24/11/2014,6,17.33,55.00,0.00
24/11/2014,7,20.00,47.50,3.70
24/11/2014,8,20.00,46.00,7.45
24/11/2014,9,18.67,51.33,5.57
24/11/2014,10,22.50,34.50,13.90
24/11/2014,11,24.50,28.50,19.45
24/11/2014,12,26.00,24.33,10.50
24/11/2014,13,27.50,25.50,14.80
24/11/2014,14,29.50,24.00,18.55
